review_date,review_title,review_comment,review_rating,review_link
16 January 2017,"""It's very nostalgic – will people like it?""",A little film Not sure whether you might have heard of it yet Damien Chazelle has followed up his astonishingly proficient Whiplash my top film of 2015 with a sure fire theatre filler in La La Land The old fashioned musical extravaganza is back and back with style La La Land tells the bittersweet love story of Sebastian Ryan Gosling and Mia Emma Stone who first meet in an LA traffic jam but then get thrown together by chance LA is such a small place after all Over the course of the next four seasons romance blossoms Mia is a struggling actress bouncing from audition to audition in a hopeless attempt to break through in LA s tough movie business She makes ends meet as a Barista on the Warner Brother s lot Meanwhile Sebastian is on a mission of his own a talented musician he is trying to restore jazz to the main stage something the film s soundtrack will undoubtedly help do by opening his own classic jazz bar As both strive for success on their own terms can love survive to deliver us the classic Hollywood ending The film is technically astonishing with clever continuous shots of the Birdman variety and masterly cinematography by Linus Sandgren of Joy and American Hustle The lighting team in particular is superb a case in point is Mia s in Seine sic song with breathtaking fades of the background to darkness a camera whizz around the actress for effect and then a brilliant fade back to reality Loved it Overall there are enough similar moments in the film to make cinema lovers like me gasp with delight There s a curious timelessness about the piece which is surely deliberate Whilst there are obvious and non apologetic throwbacks to the classic musicals of the 50 s like West Side Story and Singin in the Rain and references to Casablanca and Rebel without a Cause there is also a 60 s vibe to the girls getting ready sequence an 80 s A ha cover thrown in at a pool party and a Californian Prius obsession that is surely more noughties than current Most curiously while everyone has smartphones no one seems to text anyone to announce changes to plans the film is almost distancing itself from much of modern life In the acting stakes Emma Stone again shines like a beacon She is just magnetic on the screen tiny spoiler the biggest plot hole in the film is why on earth she wasn t given the part for her first audition I was disappointed she didn t win the Best Supporting Actress Oscar for Birdman in the 87th Awards she lost out to Patricia Arquette for Boyhood but she just keeps getting better and Better and BETTER Ryan Gosling s confident and cocky turn also radiates charisma in particular it is astonishing that Gosling could play only a few chords on the piano before training for the film A confidence boost for struggling piano learners everywhere It is actually difficult to imagine two better actors for the roles Emma Watson allegedly turned it down for Beauty and the Beast something she might be kicking herself for Are they both the best singers and dancers when compared to Gene Kelly Fred Astaire Debbie Reynolds R I P or Cyd Charisse No undoubtedly not but they have an undeniable charm all of their own Perhaps we will see the ilk of the great hoofers and crooners rise again with a resurgence in the classic musical Can Hollywood take a hint The big question now that both Stone and Gosling have won Golden Globes for acting in the Comedy or Musical category can they convert that to Oscar glory where there is a single category in play I d like to think so It s also great to see proper movie making taking place in the Hollywood studios again during my recent visits to LA there seemed to be little other than TV work going on in the main studio complexes there although its worth pointing out that for this film not all of the filming was actually done on the Warner Brothers lot Musicals are clearly measured by the quality of the music and Justin Hurwitz Whiplash has produced a gem with notwithstanding the jazz numbers and a catchy little pop number from John Legend merely a handful of simple but unforgettable melodies that recur in different variations throughout the film The soundtrack is already in my Amazon library and uplifting my mood on what is a damp and dreary Monday here in the UK Damien Chazelle has delivered a triumph in both direction and original script There is really very little I can fault the film on In what was the somewhat patchy Coen brothers offering from last year Hail Caesar there was a standout moment of a throwback song and dance number with Channing Tatum that I raved about you can find it on youtube If I was being picky then this tantalizing snippet would be a better representation of the style and vim of the original genre with the exception of the opening number few of the song and dance numbers in La La Land quite get to that Broadway Melody level of scale and energy This together with a few concerns about the pacing in some places led me to rate this as a 4 5 on first viewing However on now seeing it twice within 36 hours it s got me well and truly under its spell I normally emotionally resist films that arrive with excessive hype but in this case I give in 10 10 For the graphical version of this review visit bob the movie man com,10,https://www.imdb.com/review/rw3620940/?ref_=tt_urv
17 January 2017,Very Well Made But Not My Kind Of Movie,Did someone say last year s Oscars were too white So let s award most of this year s Oscars to something that looks like an explosion in a paint factory where every primary colour is splashed across the screen LA LA LAND was being touted as the film to beat even before most of the other contenders were announced and its domination at the Golden Globes confirmed everything Looks like the 2017 Oscars will be the most predictable event of this year Romantic musicals aren t my thing so my dread was realised in the opening scene with a California highway turning in to a song and dance scene so camp I thought I was watching a forest of pink tents which hints at what you re going to get feelgood factor whether you want it or not It was at this point I seriously considered giving up on the movie and going on youtube to listen to proper love songs by the likes of The The and Joy Division As the film continued the narrative did expose itself to being what you expect two young people a man and a woman who are embarking on fulfilling their careers in respectively jazz music and acting There s not a lot here we haven t seen before but what sells this movie is the visual work director Damien Chazelle has put in to it The language of cinema is very much to the fore especially the stunning cinematography and my abiding memory is the scene where the two protagonists meet and an impact aesthetic is instantly created by the way the lighting changes Many scenes are similarity beautiful but if there s a fundamental problem remains that no matter how well made a film is if you ve no interest in the genre then you won t become a convert As it stands LA LA LAND will dominate the Oscars like the French film THE ARTIST did five years ago then become quickly forgotten,7,https://www.imdb.com/review/rw3621535/?ref_=tt_urv
9 October 2016,Believe the hype,What a great movie Who would have thought anyone could bring the original screen musical back from the dead Yet here it is hale and hearty The music is melodic but never simplistic the lyrics are intelligent and intelligible the script is funny touching without ever resorting to sentimentality the two leads are not only skillful but full of a kind of charm that I honestly thought had disappeared entirely from American movies but here we have Ryan Gosling and Emma Stone just oozing it The only pebbles in this ocean of inventiveness are some routine dance routines and over reliance on the device of lights dimming on set to isolate an actor in white light but that s me being r e a l l y picky It may well be that this is the best musical written directly for the screen since SEVEN BRIDES FOR SEVEN BROTHERS All credit to writer director Damien Chazelle and his team and it really feels like a team movie for giving us this gem Sure it s a feelgood piece but it creates a world which is complex it acknowledges alternative outcomes for its characters it connects with people s passions and in the case of Ms Stone s big solo Audition it has a bona fide classic,9,https://www.imdb.com/review/rw3559049/?ref_=tt_urv
10 August 2019,A true ode to the Golden Era of Hollywood,The vibrant colors and use of musical scores to set the mood for scenes transported myself back in time This movie feels not only like a beautifully nostalgic nod to Hollywood of yesteryear but also that of a timeless love story Gosling and Stone have a charm to their chemistry on screen during the musical and dance numbers All these aspects lead to a raw portrayal of love that many experience in life with still providing a sense of hope and wonder to the viewers I was entranced from the opening scene until the final note played by Goslings piano I absolutely recommend this film to any and everyone,10,https://www.imdb.com/review/rw5050610/?ref_=tt_urv
3 January 2017,Blah Blah Bland,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,3,https://www.imdb.com/review/rw3611745/?ref_=tt_urv
7 January 2017,Pretentious nonsense,I ll call it right now La La Land will win Best Picture at the Academy Awards and for no other reason than the fact that the Academy loves a film about the industry If there s a film based around movies in anyway amongst the nominees list put your money on it to win Does it deserve the award No there were many superior films released in 2016 Hollywood seems to be obsessed with Ryan Gosling and Emma Stone as a couple This is their third film appearance together and for my liking they just get worse every time Comparing the chemistry for example to Gosling and Rachel McAdams in The Notebook they are worlds apart Stone is a very good actress as far as emotional range goes but she can t pull off the likable tag very well I really enjoyed Damien Chazelle s previous film Whiplash In a lot of ways they are very similar films but in the more important ways they are worlds apart The biggest difference is the modesty that Whiplash achieved It had great characters yet it acted like it didn t know it La La Land has very average even poor occasionally characters yet acts like they re God s gift to cinema I was really disappointed coming out of La La Land Even though I knew it wasn t my type of film ideally I was willing to give it a chance and thought it might surprise me due to my low expectations On the contrary though it managed to fall below my expectations My advice would be don t be fooled by the reviews and probable Oscar nominations There s nothing to see here,4,https://www.imdb.com/review/rw3614495/?ref_=tt_urv
7 September 2016,an absolute stunner and expert raconteur,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,9,https://www.imdb.com/review/rw3539475/?ref_=tt_urv
7 February 2020,11/10,Any chance I could give this 11 10 or a few more oscars just for being so oscary such a splendidly heart warming experience,10,https://www.imdb.com/review/rw5466470/?ref_=tt_urv
10 January 2017,"sorry, not a masterpiece",SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,7,https://www.imdb.com/review/rw3616895/?ref_=tt_urv
11 November 2018,A nice experiment...though I wasn't exactly captivated by it.,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,7,https://www.imdb.com/review/rw4451638/?ref_=tt_urv
